id,name,party,partyLabel,votes,election,electionLabel,ranking
Q300269,Pat Doherty,Q76382,Sinn Féin,6019,Q2076187,2003 Assembly election,2
Q7787999,Thomas Buchanan,Q215519,Democratic Unionist Party,7222.67,Q2076187,2003 Assembly election,3
Q5262066,Derek Hussey,Q841045,Ulster Unionist Party,7138.19,Q2076187,2003 Assembly election,4
Q4864486,Barry McElduff,Q76382,Sinn Féin,6097.91,Q2076187,2003 Assembly election,5
Q5407530,Eugene McMenamin,Q175443,Social Democratic and Labour Party,5975.68,Q2076187,2003 Assembly election,6
,Brian McMahon,Q76382,Sinn Féin,4558.69,Q2076187,2003 Assembly election,7
Q6208911,Joe Byrne,Q175443,Social Democratic and Labour Party,2991.24,Q2076187,2003 Assembly election,8
,Derek Reaney,Q215519,Democratic Unionist Party,2774.55,Q2076187,2003 Assembly election,9
,Bert Wilson,Q841045,Ulster Unionist Party,1940.12,Q2076187,2003 Assembly election,10
,Roy Reid,Q1817613,Progressive Unionist Party,233.57,Q2076187,2003 Assembly election,11
,Steven Alexander,Q244927,Alliance Party of Northern Ireland,171.47,Q2076187,2003 Assembly election,12
Q7087558,Oliver Gibson,Q215519,Democratic Unionist Party,8015,Q2076208,1998 Assembly election,1
Q300269,Pat Doherty,Q76382,Sinn Féin,7027,Q2076208,1998 Assembly election,2
Q6208911,Joe Byrne,Q175443,Social Democratic and Labour Party,6705.10,Q2076208,1998 Assembly election,3
Q5262066,Derek Hussey,Q841045,Ulster Unionist Party,8445.60,Q2076208,1998 Assembly election,4
Q5407530,Eugene McMenamin,Q175443,Social Democratic and Labour Party,6520.17,Q2076208,1998 Assembly election,5
Q4864486,Barry McElduff,Q76382,Sinn Féin,5997.26,Q2076208,1998 Assembly election,6
,Seamus Devine,Q76382,Sinn Féin,4088.05,Q2076208,1998 Assembly election,7
,Alastair Patterson,Q841045,Ulster Unionist Party,3372.02,Q2076208,1998 Assembly election,8
,Pat McDonnell,Q175443,Social Democratic and Labour Party,2461.99,Q2076208,1998 Assembly election,9
Q7123537,Paddy McGowan,Q327591,Independent (politician),1718.23,Q2076208,1998 Assembly election,10
,Ann Gormley,Q244927,Alliance Party of Northern Ireland,1104.62,Q2076208,1998 Assembly election,11
,Johnny McLaughlin,Q327591,Independent (politician),586.38,Q2076208,1998 Assembly election,12
,Johnny McLaughlin,Q327591,Independent (politician),174.09,Q2076208,1998 Assembly election,13
,Tommy Owens,Q1860218,Workers' Party of Ireland,162.19,Q2076208,1998 Assembly election,14
,Robert Johnstone,Q491782,Natural Law Party,51.01,Q2076208,1998 Assembly election,15
